card_id,price_radar.suggested,url_back_preprocessed_avif,url_front_preprocessed_avif,diagonal_lines,sparkle_flow,sparkle_palette,rarity,palette_source,rarity_source,sparkle_enabled,sparkle_opacity,sparkle_intensity,sparkle_size,sparkle_speed,sparkle_quantity,shimmer_enabled,shimmer_opacity,shimmer_intensity,shimmer_size,shimmer_speed,price_label_enabled,price_label_font_size,price_label_font_color
S07443-09-00040-01,11.2,https://images.gradientcollects.com/avif/34eb5095a5fc7d7226526e3404c0e7ace9050f0c521e66e6fb5d08a85185bd54c7d434999e6dd49751044bf003ebac67f79834d8135730a3db5c90c724df8ef0.avif,https://images.gradientcollects.com/avif/e89c69b761758fdcbf677a3b6bcbbfcfa6a1554edee09d37bc3520fc0328b0226d7de2552e7cbcd3168af33b7c4d128d472cae05e00e180b1f4cec3b2d32edd7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00038-01,4.99,https://images.gradientcollects.com/avif/73ebcfe0f352cce48c56fc5ba26f6e004e13822cba734fdbe31ae23f331ce7a946b589ffed838006326a76088e999d76fb12028a04ee076ef3b94440132ff9b3.avif,https://images.gradientcollects.com/avif/7f62e13d4b27b75d899e7c561be73e419e96870a7bf43ff40a6d3dfc0ab014fa0cc20e7fd4632b177cfb9bd0d8d6d46e4fb3a23be2029f0689eec400db14b687.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00042-01,1.39,https://images.gradientcollects.com/avif/34f96b6c032ae36535f87b443ef0eb0abec7152a01ddfd573055f61ba2b5f64b9dc854778adad1271b2367c9d3665c4914d52e1a6a49a6f2e2f87618fc771f3f.avif,https://images.gradientcollects.com/avif/3503646f82948aee03b33a94028f2898af6a417af03f2c43e8722bd9650332cb27b3a6e03f786b4998a8221cdcc38d7720c4469678d57e37615172e113c632e0.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00047-01,6.58,https://images.gradientcollects.com/avif/be8ddd62eb6fd96f3bb6fd7e94c5d98078d278402ca42cb1a4c41e39705d9e0ec2494ea2ae8996f79d6520854284feee2d1fac2793394d44ae20aab2988c72a8.avif,https://images.gradientcollects.com/avif/f8af89b309cde4d04d554926ff7a7d9c59354e85ff2906572acf100bb740dbff951dd10443326a84418195bd905c12dd6b4fd03f33bde1b891604a8ee54bea26.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00043-01,7.24,https://images.gradientcollects.com/avif/283b0b0fb3f7a1ff7da0cf4de4e402673244d0bc4e16774e147de551f3833115ac2d365c15a72eaeebc53c60f0384c0f66b9f657f5d196f4ebff5be5189ef68b.avif,https://images.gradientcollects.com/avif/418edf7c3de5c648d46bb819133df0a6f8e1415c4c2e194ee3603bb9a0c06d5f7f006a09baa599e0680176ca0c6be27c9f96b81c387c15c4f48718e50d7cba76.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00044-01,9.68,https://images.gradientcollects.com/avif/32bd399f94474b2595ebef58c17b603ddfc12db09fd289a0c18a074575aaf29361704f49ecd45b75b5d5507c381b20f7fc26d517a245f13b977f190edc990005.avif,https://images.gradientcollects.com/avif/8d7c48fec547b15952adf5a73c38f59544c6528310ed433c77eb6a811f4d680d4c157901b3080c26dd73b561b4b44af2f0005c69b1454b8f6656800640d39581.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00045-01,29.51,https://images.gradientcollects.com/avif/2a5060e8e2126f05ca2b951697719fad00df89eb4733dfe7fb6a799b5d2715d433cced069dbd15f8bdba7040b983082b1d3afb6882377d0c3ba4d74a77cf2b9b.avif,https://images.gradientcollects.com/avif/d160217553012e77740e23c09d8e8a117732a500bd648cf38bacee13fc7eb28e516250302699a44d59bce52217055aa8fc33aa553f141bab8822d71d3eaa60d3.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00048-01,0.94,https://images.gradientcollects.com/avif/b474f14dbdb166a3f64af9207bc14057086c691dea2a176d62971e11ea23035a60a1eb630f46873f2105d3f1e612246d3b3719eed7a4786dfce61d70f54a3882.avif,https://images.gradientcollects.com/avif/3b448c43480ae9338a9508fbfb53ddb77c0be2ea1b6e58c5fbefa4ce2815c6fa73b389a11fca8b7dc5c361eb543b3669e877600ea16db2266027ac24634067f6.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00046-01,35.98,https://images.gradientcollects.com/avif/b615042f6e129c028590be6b2bfba1faa82a048d0799bfb1639d299c657923dc0d83cb38f0903647a3db396803a2be73b84f37c791d753d12af7d636516a6e92.avif,https://images.gradientcollects.com/avif/0971695a5a47c9b8ec27eab57e143ee34009dca61b55fcd678ee3adf98dc926d4d8f037066719e70aea7aa505b059a8a3969dc5c311e60eb50021c0d4fe19a5c.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00049-01,1.31,https://images.gradientcollects.com/avif/026a012988c1225e12a053dc9188f6403495fc977f88a6adf34ee582955040c2d5b74e13db66b8c7aa39f60a51af6db46c1abd6cd40ced5ecf777d8ba894cd68.avif,https://images.gradientcollects.com/avif/c33faff37541e6a5f6798994840513b83df0c1b198b70cc1a9c3d4931ca3592be3fc25e3862d380e40b16c46a98a5c81cbb08ad41db03fb4a809258f1b905052.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00050-01,2.94,https://images.gradientcollects.com/avif/7c27a95991bb119a151234e580bfb8b1bec6f6d58ef456c65a6ba513152149047679cf174b4f1dd8c07b6ffed6bd42b40c6b52e6b11258f9f6b3f90430512859.avif,https://images.gradientcollects.com/avif/f9ee1cf16ace55ccf7fde35a21080b65465e115693d80b28c3049a8f06130dd4791d8131af3cb503e9df2bf68e1c3848f659191d758e0b1ce89f260482ae51c7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00051-01,7.98,https://images.gradientcollects.com/avif/defcefb99e43f68f74f475e5eafa4d6afced55d3376dc17adfe06b726480db521fffc9ef3531d177040ae6f627fb68a945c73bdd2b865373cd454fffbae0acf6.avif,https://images.gradientcollects.com/avif/f43502e65b4a7b0b1622cf7244d0cc3985a0db4769aecc852b73631a6b6e4abf4348d69bc75b8ebc2b596337f2d0157f33be5f57466ce9111ea38cb0bff6e73f.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00053-01,0.37,https://images.gradientcollects.com/avif/68c94b123a571174495b72c4e21f75572c2dc3e96da8b337b61b96c1bc0e2850f0831a6d223403956a4619812abe9eb96026c37578cce6e5d5accf9bcd7f575e.avif,https://images.gradientcollects.com/avif/f6e8da44df64733f4491afb8d48a2148673cd1607d70ca937a4e54730447db6640a36d11d28595a424638ec7f2c0ed0ec63c0b3cd945212bbf9be0a5f8901746.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00052-01,0.73,https://images.gradientcollects.com/avif/55531e2a718d5dae770106262ecc874b429ad720b0d788dc1a25f9aa1d7710fb61645ae0d59e9b6a6dd18d4b99fff61030d8ca1f210cf132c0462e17d1508013.avif,https://images.gradientcollects.com/avif/1efe81c351b147cd48c2c07d91d212ef0220bf71282f9a752dfd7a281042815be4d529f917b9b14b69c4fc9369f4b46d2544ce33600c2178a00a8b8ac3e3da89.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00055-01,2.3,https://images.gradientcollects.com/avif/80489b4385bad4592b3edfa4fd684fb8cb6557de98352c2237041d9742e6cadc586cdc99bd413d47e7633044dc832dc09644d90923a309d6d910138c85cead0a.avif,https://images.gradientcollects.com/avif/cb72ea30d5de9c0dcc73c912354d978592b54e6b64d81bc5d44851d8f0f90bf740aec1aace6a3ddeb135b121a7a2e1f78cf9c96e5853391b04c6509f08987e86.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00054-01,2.3,https://images.gradientcollects.com/avif/06e0f808becf8170d3c62f30f24c8369e72123320a859ceb32d424753e5f1285f823edd4e387f1b6cecc5c1b7d5786d3881058536083713e9efc4275c4bca4c2.avif,https://images.gradientcollects.com/avif/54ba49ae2397b971e3c010befc7b604d3b2b2ca3b8b81eb558f50b8f67586507ab41b15a57ba94909e58220ddcbff7ce215433ce25f9e3b6faff8764375a0762.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00057-01,4.7,https://images.gradientcollects.com/avif/683e22fc9905ad09d865ab63f04273b31fd99179b4185dd58c97bfd1f939b8926b6bf53a401321bd5c9b0fda84c711e3bbfdf3cbe7f9237d222f07b481ae65ce.avif,https://images.gradientcollects.com/avif/c4df6ad295bd6b6d8f99c56b4f5b481f092010cc8394b90df6ef95f6926b23ee2bd101ddc27c98e168b9a8d6e82a92622766a4fe5b48bb20172a05e83dfca9aa.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00056-01,1.54,https://images.gradientcollects.com/avif/e9fae513004a549984973157c12f5ca424fa59a02f5aab779b196cc130b9462dc94ba3f450115c1b3e7e066a7f34f33585ba7bfa841f73d23c0df5e56ec81ca1.avif,https://images.gradientcollects.com/avif/77624924751ef842804eee9ff2ded103881da1c9fad25c02013e8ae5d134171d51934dbe5b94a59863c77263f8bb6ece7445c13cc827f94c9d79041e6cc322e9.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00058-01,1.75,https://images.gradientcollects.com/avif/1d6f2a7d3e5cd8a18feee7f59bb425296a4e2f03c942bcc5b9f9f6fb2204f55381fed913b6dfa1dba02038f7e461e94f01827ca3f638fba8e3503c3feab1cb37.avif,https://images.gradientcollects.com/avif/9ade7f17852084011fca34cb37c055e6e38b3086e5e9f3439d4cb171497f753e59a3d41b293e67f5cd12e720dc4ac8e97655288c9d9cfeefb4267eddc15cde90.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00061-01,2.32,https://images.gradientcollects.com/avif/0ce663305451e11267f48343117a44e9b154b0bc4becab24d165ff628273f2b21d988b25cf6a48071748e75d575a5237e9b801528713ac2ba0bc5eee192411fd.avif,https://images.gradientcollects.com/avif/8979bb5a3ba6892763d3470db796915b2ebd94dfbd1851bb04b26a261a5307e2de71bc24a1a36a1a8fd6b5824b0f9fb9f3f85a1b3a8a1083d36524debd5be14c.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00060-01,0.9,https://images.gradientcollects.com/avif/77b66a52898277fb48bc773e5f204bda2ca5e1e10332c66a714a1fe9643c59c8519839f1b7abd78e722a30a29f4f9c7cafc2d870cde0a48972dbc6c3e5e82268.avif,https://images.gradientcollects.com/avif/bf30b554bbfccbcc70c38d9f3475369ac666ce7b8a8cb8c525b67ac11c23bdbd04dc783d1cf9dffa394e5aac2e2806dfd0268a72fa3e9217d859e9186e43ac03.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00065-01,5,https://images.gradientcollects.com/avif/60022ad8955d1a4a83935e49e1fa45f6bd15b7a5c4ac9a57ce896a30559d67e3334c3165a75786f34ccebd2fc244cf65735c18a5c9f01f3bc67664bf8244e369.avif,https://images.gradientcollects.com/avif/10e78a8356578c5ef54d013c508f730a669a2e22cc4f9eccd50f12189ffdb2816760cb4c1e88d590f11144cc6e1e8db061c5b9725b5d49f1ef13a396d20139cc.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00063-01,1.41,https://images.gradientcollects.com/avif/df579ff7bbd4bae81336be2092fe826bc2887aa01288d6609d1b76ae2a49945e700324ecff2ac6af160c2907a81a7cf22bef572dbb2b0e9b57334da1ac3c3a11.avif,https://images.gradientcollects.com/avif/ad377f8c273df626875829a64787e2033d1cb0f084d6618d44f343bb9070d5894bdccc43249167349c6d6deab4950e88227b95363f75692567575406052d809b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00064-01,0.4,https://images.gradientcollects.com/avif/4ac7b16c78f26aabe79e60f982bfde7336acde416866899fa33d7341c92b9eafd5e361a9fbbc2338a66bc6c44e2ea4509273a3b23ac9be9d413c32be0ea4d949.avif,https://images.gradientcollects.com/avif/0052f2648d3cdca9e005060db290347dbf3e64c781d35a9dff29d03d36685447ea5651d250c6d2458ee5e44a75e80af1c62dc0876ab611da97d5b79b124544bf.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00062-01,1.24,https://images.gradientcollects.com/avif/11b0b7a831df3d0623fefced0b414eab8641211a830c98fe56969e2cf1dae3adc17c50854274627a7ab434636deb40771757b7651f8eb6510e168f5977eaa7b3.avif,https://images.gradientcollects.com/avif/e79f8ee0e3fc4daa860de562f8fe65087ccf307bf077eddc2a3d4ec5f6a9fd08fea55503d8c7f39c8d7b581cdb382a65a1decc650df665b0b890f4d240653c6c.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00067-01,1.42,https://images.gradientcollects.com/avif/ca0a6792718277b035e8bbc3dc7b91898375bcfe223b637d15ff89ffdeae226ed6504ec7cd4386b915f177b5cce268c18b8867818bcbc69a000df46a2f6e9a78.avif,https://images.gradientcollects.com/avif/304df2b6aef9a77671fb8b3402abbe82697d56f3c3c2ae5d7244b167df65a90af4e808d7edd195a0153ccefb2ecc67fec24a9dab0a4b236d90d0786462286292.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00066-01,2.3,https://images.gradientcollects.com/avif/f364f26e25270a6c58dc726fcc120d0d5e3efe99ede28b14237f996b3c4997db5c9d843f738b56632d12b7fe477dd924d83eb758c32217200996d86c4a08716f.avif,https://images.gradientcollects.com/avif/33a12065658eada94f1fcccd3fe91e1497c3f618e46e2e5dab88c1123d197e37e0bc582e7ef15a3c60aa59dee12381d5efb2015b8bd8dcb0d282d49f255794f4.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00068-01,2.3,https://images.gradientcollects.com/avif/a4f6b0fcffa1d28ba00542441975c508c97d03754fadcf43c3596d947d0fab9c9efc6c2ab12f9a671fc9a651ca974d6f1076cb8b1ed92ebb96185abbae68d0cb.avif,https://images.gradientcollects.com/avif/60a3f9bf10e1277228f380a8750fffa2750339b41df73ed0de477976cc28708b60b887664b86d03f78167fc3bb5efdbc6588a1001638ae32c814721dd75d54b4.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00069-01,2.1,https://images.gradientcollects.com/avif/dac3b27db8f43483fb1a9b0b29fea7ebcc8da73b117ab814ba757304f02fd5013e3a19021b59cea0d434ede91888e9f4f2b55a403d6c91786898e519dbcefbc6.avif,https://images.gradientcollects.com/avif/471d161524aba9f9fa9204748d0918419bf182a16123bf078c9b030df8b26f92bd67bcd98f5d514bcd66c44007e970b21010ff7aeb06f95c6252b479fabcf49b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00070-01,0.36,https://images.gradientcollects.com/avif/0d295e9efd9efb585eca4be7b27f398f76a7b0256a4042d99dc18cd7748c68765563ad29ecf190d5526bbf106820dac264b85d03bd9fcd1749b82fdd07a90cca.avif,https://images.gradientcollects.com/avif/64d246ef17f2e30e5330b3e29a8c9e69df3f9faa6b5132007c1f044f2dff904504276afb48ce8fb2ffd160c705728d1d28b66810af673931a557ee797527a36d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00073-01,2.23,https://images.gradientcollects.com/avif/8f61ead8889e26deca99343504842362b8085fbe6d6ed287fccb407a70eafc085d9df12182859c08e0389582dadee3f0b62bed8ad4f59c9c3725a53ea97d7104.avif,https://images.gradientcollects.com/avif/003b269bab84a42b951407ee1dcfa1ddfefa0f8af755b307928b094c6a377a67cb97aea82c6e3decf494087ce1fe1afc9cae986e49261eb3624d59d958fa040d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00071-01,2.04,https://images.gradientcollects.com/avif/64983abd881eb86db60ce831edac57ca89bfc1f0902ce17679d11c26f6c5fcd5b0e3b29fbc36aaaa728e26e1d6f2e3393b114ac1b6c479e1138d9d621758f5df.avif,https://images.gradientcollects.com/avif/cdfabe180926b31e083905e6509a6b8fce8bd583e1da4ed93b9bedeaa9bf0e28703cef232220989be99fdcfe7f396a4097c048be8a7ad63e733967bf1260515b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00072-01,2.23,https://images.gradientcollects.com/avif/5179a11066b8a48b320abe89673e54276060c9f537593dcdcb84292a80e1c273a06adc402d77f4db140fd4bf54b182cd3d743937987e5620292ed9969ffd2868.avif,https://images.gradientcollects.com/avif/fa35e46ac39ab34dca53e1293f19d0feb16344d1bd1177651a8746e76a0ac3313e888e29a7496f16945101085feda5375178708d60d6e80e2548c2b925e90e60.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00076-01,0.43,https://images.gradientcollects.com/avif/0faa75f097fe008a1caf599e318f0ff6a4e36a5983704e50ef85efd5ec17cc3e7326e0d838ee3eabfbecccef62ea6ad4f058d35dd350523e602981abbe1f89a3.avif,https://images.gradientcollects.com/avif/d9ccf286ac75716096bff53f17fe6efdb12da521e9f886846476a85bad27a01c1a10cede985ca954c450abf28b33bf4992a08eeee575171dbd5b62efb6fa4da3.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00074-01,4.74,https://images.gradientcollects.com/avif/e980dc05df956c03835a5acc1183a8fe09171b1f0d14e5e7f7631b28a8df588c7f36338a3cb762df9cddd14f01f359b8f668d6d9d1353bd844b7197249cb9083.avif,https://images.gradientcollects.com/avif/7e79392290c20b376dfda98f21622a8e76061636fe0ba2d4373e48db9ac980b562486050f068f00acec9ae60b831b5a60ee327d0ff3a5bbbf80d1dab3f3142e5.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00075-01,1.35,https://images.gradientcollects.com/avif/b34e510428cd4cce07f479fdb86fc84546c7d1fda72cadb77fe34ee3483c10435a1c071bcff47314ee170b9099a01a7ba81ee19e9e46de77a3081c3839d5b511.avif,https://images.gradientcollects.com/avif/c30dc3534ca50ab9c6de6483d8e25d6396bc80a406f7dea0f939fde69bd1599f99b90d4b83ca12bd0bb0b488815c2a21b4dd91770820fadca0d1a301acc9acf5.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00077-01,0.29,https://images.gradientcollects.com/avif/7e19139551e4da8ec2b99d6988c9d9ca8b707b3bec9e565eeb167908793ce2a9ce5ede908ff3bf1700dc947aa6fba8933f5ad4398114e71d43176ebbd9dbc7ea.avif,https://images.gradientcollects.com/avif/433796523d6f0b5859041af32a38de0340fa40493054a4dd783e02c4a5887db136e6772e9c415352b886882fa9ca039438a82c576e0853887bc46e95bb70e51d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00078-01,1.96,https://images.gradientcollects.com/avif/c86fbfd805946c2d716f98580094ceda7321b4e9c24cfe6822ff2c6342d4f7cec2e98567930c4aa970385fbcc1ef416a366dffdd073c503c20c43c057164ec90.avif,https://images.gradientcollects.com/avif/c3739f9d1fde017d8f3d735aba8d80f6dd3942a763f2c865faac6740de09edc92844f6ef4f907f64d27a79d4006dfe3de0f9313578a14491a4eb13c0e8dbdab7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00079-01,1.52,https://images.gradientcollects.com/avif/67d735139c700543b0b6b455dceea1fa9cc2fd384cc4d1f9e320e951e52553cb02c27afc7bb9002ed3055af4381d278addf789b3903247024bb2e9b61a729f59.avif,https://images.gradientcollects.com/avif/dc27dcd537430bc4ed9807a5b8dd69b404213caac3a1147e794d966ef62de15df05df4985c3594bb71e2d7fabd80dccc64d806b718a17a34464d2438f1741c30.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00080-01,0.41,https://images.gradientcollects.com/avif/6f31c03c791b6c335e425ee773b5c3bf678978a8b90a732d003c9e8400c28a3d6fcfd44d0aacfd8bca9d1b022c9455156323025d966cd22a6fb387b46a639558.avif,https://images.gradientcollects.com/avif/407be905705bbaac7f117dfe5e261897c63b860d209d989757a728bd3fe115c8634d2c1cf3358aa82bfb8fd5b2c4714e7f071f74b8f2e197d59efcbc87ec7e64.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00082-01,2.18,https://images.gradientcollects.com/avif/6c7ac7e1dd9385ed7edfac2bb0595e3bcbfd27b6e41680d9f52c1bfea91dda295541ebb1b7fef08d23510bc3b6ca7f4c8521032a00bfa1dc91996be125238026.avif,https://images.gradientcollects.com/avif/9d3d72ae7767fecb3a2718c0ccb3dcf7ecfab281b8759cc439e3b9aeea711ee6866ce078b2b2d0198b3af61e0f54abc89c8747e683f4fc32eab91e565bcdb4a8.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00084-01,3.42,https://images.gradientcollects.com/avif/d5b00dc4e0fde91f4042bb479312cfb5ad7a56c70665f174fb03a5fa5ca7dcfa981ee5c25bb7b8d40d30f6ee12353d1e6805f17bf49e8b3fa03acce8fc36c294.avif,https://images.gradientcollects.com/avif/47cbc07e80e1c884ca7964224ad4b55ac197a832d99f660dc5c67967a6e0ce6670b1d14a5525bae8cc600c94c036506332ad0199192c52d3a947a6ecee322493.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00083-01,4.99,https://images.gradientcollects.com/avif/baeada834868b644f9a8418cdf3e45f5eb848cc448628acfa8b4f9ee71de14a264483c79e7184d106ef7bd650ac8586b037f061a29e788d4ca2e3ac5d355bc84.avif,https://images.gradientcollects.com/avif/8ee25d51d34c75841c588b848f68819b949d24af4cc0b7026ecdddafb9fa792c92a2843d775681e6958e2a4c887f0a13c18de46b42250f8819568d94be97a147.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00085-01,3.42,https://images.gradientcollects.com/avif/9fd502eb0f1902eeaff938b32a7c854a2c7237878ac04cbe0f3005cf44649db8daffb7a4c9469b03cfdc7834597beeb2aab94166e22552fce881192622ad1260.avif,https://images.gradientcollects.com/avif/4fef987b69cf5c5dcdbe7f23a18ff299450d3628be89e05c8b41a283e43df313adf9c40622271bdbd0a083106d58a2c7f64e9551f2e5d9cccd3857ac18fd35d2.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00086-01,,https://images.gradientcollects.com/avif/200276f601d2c3a9730b9df885c7e7698a0d2ecfd76fbe02fcbcc17dbf2354e0de870ecb22ab88aba4ec6e14d493d7ec5a48501ed57f560b1af3bd690b1b46d4.avif,https://images.gradientcollects.com/avif/a33d3368bc167b92cb6b51a977caaafeca611d09acd4dec39d2342bfb85e9f0044d2e17abc4f4359cb0ce2b034beaf64135cefb3903e11cdb6d608b77bd4ad3e.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00088-01,0.23,https://images.gradientcollects.com/avif/dc5f90397c04db6764ea57edc0e9ff8115cd4f67d8c9fa822a934fe94f1873082c205c00990c65e993e23eaa0380723ea1f7772aa36cba01c8bc474eb3edefd6.avif,https://images.gradientcollects.com/avif/468213cbe7092477060bfd48abdcd851d60d5c1a79a0e099d07cb90283a0fa0af9a7be92d4808b97ee057e01a550befd7c965439b5c71375ea2b2e68d41a65d7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07443-09-00089-01,0.31,https://images.gradientcollects.com/avif/543ee68804291888417372cf22a8eaf3b3d87044653a8cb87e34b358cc85c3ba168120dcc5cd89537f6bf04d4b254e360bbacc8cf5c7903399890a29b5a42337.avif,https://images.gradientcollects.com/avif/ef655806b0cbbaea9034ae1254d10bf52c80fe14e7d1b8f82454611955a39c9b47d9f6cb16e894ba2bd709379e044e2f511848f365b0cc5952f75d21e677bd87.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
